Key,Category,Screen,Type,English,Hebrew,Russian
"bank_worker_select_city","bank","bank_worker","text","Select City","בחירת עיר","Выберите город"
"bank_worker_service_selection","bank","bank_worker","text","Service Selection","בחירת שירות","Выбор услуги"
"bank_worker_validation_bank_number_min","bank","bank_worker","text","Bank number must contain at least 3 characters","מספר בנק חייב להכיל לפחות 3 תווים","Номер банка должен содержать минимум 3 символа"
"bank_worker_validation_bank_number_required","bank","bank_worker","text","Bank number is required","מספר בנק נדרש","Номер банка обязателен"
"bank_worker_validation_bank_required","bank","bank_worker","text","Please select a bank","אנא בחרו בנק","Пожалуйста, выберите банк"
"bank_worker_validation_branch_required","bank","bank_worker","text","Please select a branch","אנא בחרו סניף","Пожалуйста, выберите филиал"
"bank_worker_validation_email_invalid","bank","bank_worker","text","Invalid email address","כתובת דואר אלקטרוני לא תקינה","Неверный адрес электронной почты"
"bank_worker_validation_email_required","bank","bank_worker","text","Email is required","דואר אלקטרוני נדרש","Электронная почта обязательна"
"bank_worker_validation_name_max","bank","bank_worker","text","Name must be at most 100 characters","שם חייב להכיל לכל היותר 100 תווים","Имя должно содержать максимум 100 символов"
"bank_worker_validation_name_min","bank","bank_worker","text","Full name must be at least 2 characters","שם מלא חייב להכיל לפחות 2 תווים","Полное имя должно содержать минимум 2 символа"
"bank_worker_validation_name_required","bank","bank_worker","text","Full name is required","שם מלא נדרש","Полное имя обязательно"
"bank_worker_validation_password_lowercase","bank","bank_worker","text","Password must contain at least one lowercase letter","הסיסמה חייבת להכיל לפחות אות קטנה אחת","Пароль должен содержать хотя бы одну строчную букву"
"bank_worker_validation_password_match","bank","bank_worker","text","Passwords do not match","הסיסמאות אינן תואמות","Пароли не совпадают"
"bank_worker_validation_password_min","bank","bank_worker","text","Password must be at least 8 characters","הסיסמה חייבת להכיל לפחות 8 תווים","Пароль должен содержать минимум 8 символов"
"bank_worker_validation_password_number","bank","bank_worker","text","Password must contain at least one number","הסיסמה חייבת להכיל לפחות ספרה אחת","Пароль должен содержать хотя бы одну цифру"
"bank_worker_validation_password_repeat_required","bank","bank_worker","text","Password confirmation is required","אישור סיסמה נדרש","Подтверждение пароля обязательно"
"bank_worker_validation_password_required","bank","bank_worker","text","Password is required","סיסמה נדרשת","Пароль обязателен"
"bank_worker_validation_password_special","bank","bank_worker","text","Password must contain at least one special character","הסיסמה חייבת להכיל לפחות תו מיוחד אחד","Пароль должен содержать хотя бы один специальный символ"
"bank_worker_validation_password_uppercase","bank","bank_worker","text","Password must contain at least one uppercase letter","הסיסמה חייבת להכיל לפחות אות גדולה אחת","Пароль должен содержать хотя бы одну заглавную букву"
"bank_worker_validation_position_max","bank","bank_worker","text","Position must be at most 100 characters","תפקיד חייב להכיל לכל היותר 100 תווים","Должность должна содержать максимум 100 символов"
"bank_worker_validation_position_min","bank","bank_worker","text","Position must be at least 2 characters","תפקיד חייב להכיל לפחות 2 תווים","Должность должна содержать минимум 2 символа"
"bank_worker_validation_position_required","bank","bank_worker","text","Position is required","תפקיד נדרש","Должность обязательна"
"bank_worker_validation_service_required","bank","bank_worker","text","Please select a service","אנא בחר שירות","Пожалуйста, выберите услугу"
"bank_worker_validation_terms_required","bank","bank_worker","text","You must agree to the platform rules","חובה להסכים לכללי הפלטפורמה","Необходимо согласиться с правилами платформы"
"banks_partners","banks","general","text","Partner Banks","מוסדות פיננסיים שותפים","Банки-партнеры"
"benefit_growth","benefit","general","text","Business Growth","צמיחה מתמשכת","Непрерывный рост"
"benefit_growth_desc","benefit","general","text","Set personal goals and receive full support from our professional team to achieve them.","בנו עסק יציב עם הכנסות חוזרות ותמיכה מקצועית מלאה","Стройте стабильный бизнес с повторяющимися доходами и полной профессиональной поддержкой"
"benefit_partnership","benefit","general","text","Strategic Partnership","שותפות אסטרטגית","Стратегическое партнерство"
"benefit_partnership_desc","benefit","general","text","Join our network of trusted partners and expand your business opportunities with leading financial institutions.","הצטרפו לרשת השותפים המובילה בתחום הפיננסי בישראל","Присоединяйтесь к ведущей партнерской сети в финансовой сфере Израиля"
